step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
41,CASH_IN,22075.65,C9164991,74633.86,52558.21,C9196976,19688.9,41764.55,0
41,CASH_OUT,38695.65,C8078673,64884.68,26189.03,C3995870,297182.92,335878.57,0
41,TRANSFER,26147.42,C7014016,109674.49,83527.07,C2620082,245637.65,271785.07,0
41,DEBIT,49620.98,C5013879,127015.12,77394.14,C6770619,294825.3,344446.28,0
41,PAYMENT,6183.32,C1852264,69545.33,63362.01,M9831414,31903.93,38087.25,0
41,CASH_IN,19577.34,C1538552,47101.04,27523.7,C4922880,285810.33,305387.67,0
41,PAYMENT,20080.99,C2987287,119627.35,99546.36,M6696087,81025.47,101106.46,0
41,TRANSFER,20409.63,C2566777,83808.42,63398.79,C8999183,7838.65,28248.28,0
41,TRANSFER,44322.91,C4612365,108216.78,63893.87,C3345069,9906.48,54229.39,1
41,CASH_OUT,39276.96,C7906258,53166.24,13889.28,C1732280,350874.51,390151.47,0
41,CASH_IN,22567.1,C4879923,117086.17,94519.07,C9333700,367388.52,389955.62,0
41,CASH_OUT,49707.17,C4256752,138120.13,88412.96,C6503032,345189.78,394896.95,0
41,CASH_OUT,15260.73,C3086308,83089.66,67828.93,C9094999,454158.59,469419.32,0
41,CASH_OUT,2494.49,C2530793,92816.3,90321.81,C2232969,394492.91,396987.4,0
41,CASH_OUT,32300.6,C7523941,54187.58,21886.98,C6407658,165153.18,197453.78,0
41,PAYMENT,14041.56,C2683838,111559.87,97518.31,M6052478,331330.01,345371.57,0
41,DEBIT,17703.25,C4184459,84328.96,66625.71,C5960271,436290.46,453993.71,0
41,CASH_IN,9922.97,C2453962,84063.9,74140.93,C7251976,114320.45,124243.42,0
41,CASH_OUT,32749.16,C2683838,118216.76,85467.6,C3138181,416062.5,448811.66,0
41,TRANSFER,21714.49,C8750676,73473.01,51758.52,C6643798,120168.79,141883.28,0
41,PAYMENT,43035.23,C8118722,79527.09,36491.86,M8339571,235499.77,278535.0,0
41,CASH_IN,45055.6,C8713146,60962.41,15906.81,C2044645,441910.88,486966.48,0
41,DEBIT,38574.96,C8245685,104263.68,65688.72,C7705062,324413.95,362988.91,0
41,CASH_OUT,12200.31,C9823994,98852.37,86652.06,C4093109,15836.88,28037.19,0
41,PAYMENT,38160.32,C1170307,118131.31,79970.99,M2367376,180589.08,218749.4,0
41,PAYMENT,29798.08,C2906718,69887.38,40089.3,M2414808,82592.48,112390.56,0
41,PAYMENT,2566.32,C7851696,19787.85,17221.53,M8372274,492905.8,495472.12,0
41,CASH_IN,37926.78,C6899644,107621.08,69694.3,C3320821,223418.29,261345.07,0
41,DEBIT,45350.2,C8939993,108843.82,63493.62,C1675419,461042.94,506393.14,0
41,PAYMENT,12092.04,C6960453,54263.05,42171.01,M3302417,167541.25,179633.29,0
41,CASH_OUT,5505.83,C4539704,74418.6,68912.77,C6304573,318012.89,323518.72,0
41,CASH_OUT,49622.93,C4823498,145565.07,95942.14,C1641849,47106.64,96729.57,1
41,TRANSFER,44237.07,C5781295,103899.57,59662.5,C2789344,385889.35,430126.42,0
41,TRANSFER,41219.96,C5398338,60029.03,18809.07,C5602180,398743.62,439963.58,0
41,PAYMENT,5592.65,C4879923,63203.1,57610.45,M7083379,137385.61,142978.26,0
41,TRANSFER,20061.24,C1641849,101772.74,81711.5,C8118722,74493.57,94554.81,0
41,DEBIT,42026.23,C9249789,122638.67,80612.44,C5382463,171973.01,213999.24,0
41,PAYMENT,26183.39,C2060605,79036.36,52852.97,M6207779,277003.6,303186.99,0
41,CASH_OUT,17434.59,C3545556,43389.0,25954.41,C6672134,378299.49,395734.08,0
41,PAYMENT,39911.33,C1352896,63126.36,23215.03,M5035998,46883.49,86794.82,0
41,DEBIT,33281.45,C5691890,116161.18,82879.73,C5163953,156332.25,189613.7,0
41,TRANSFER,34435.0,C5107245,48006.25,13571.25,C8491822,93238.49,127673.49,0
41,PAYMENT,20792.5,C8053918,65018.69,44226.19,M1688246,192635.62,213428.12,0
41,TRANSFER,42294.34,C8612582,79749.52,37455.18,C7121355,211589.2,253883.54,0
41,TRANSFER,38054.92,C1454696,55434.9,17379.98,C4078418,212157.47,250212.39,0
41,CASH_IN,12884.35,C1841248,110455.03,97570.68,C2666893,327501.36,340385.71,0
41,DEBIT,7997.59,C9517485,65099.58,57101.99,C6338112,41918.13,49915.72,0
41,DEBIT,12032.54,C5793722,107014.58,94982.04,C8389840,217913.3,229945.84,0
41,DEBIT,47051.84,C1289293,50300.45,3248.61,C9031491,164965.07,212016.91,0
41,CASH_IN,41077.09,C9035982,132845.62,91768.53,C2737893,62521.35,103598.44,0
41,DEBIT,22041.25,C8526486,117268.08,95226.83,C4731818,107656.52,129697.77,0
41,TRANSFER,41390.95,C8062546,94450.21,53059.26,C8159911,19239.15,60630.1,0
41,PAYMENT,32881.96,C1739653,47406.93,14524.97,M4429650,303903.36,336785.32,0
41,TRANSFER,20042.89,C5842082,105944.99,85902.1,C9548432,72376.37,92419.26,0
41,TRANSFER,39273.81,C2351868,63905.46,24631.65,C7818496,66257.31,105531.12,0
41,CASH_OUT,38357.76,C8280833,85013.59,46655.83,C5666692,303189.27,341547.03,0
41,PAYMENT,5518.85,C1763626,64565.86,59047.01,M5746166,374243.48,379762.33,0
41,CASH_OUT,9712.18,C6543670,94796.13,85083.95,C6512314,101561.64,111273.82,0
41,CASH_OUT,12444.09,C8248238,103979.24,91535.15,C8658158,42278.21,54722.3,0
41,PAYMENT,34286.94,C2262382,82667.84,48380.9,M5035998,59351.17,93638.11,0
41,PAYMENT,16041.46,C9094999,84373.45,68331.99,M6205543,57346.15,73387.61,0
41,DEBIT,30251.78,C2944841,111141.57,80889.79,C2096280,454850.98,485102.76,0
41,TRANSFER,42863.08,C8438733,127048.37,84185.29,C7550190,70627.29,113490.37,0
41,PAYMENT,36560.4,C1233516,118570.09,82009.69,M1630944,77809.9,114370.3,0
41,PAYMENT,29689.26,C7381734,86409.27,56720.01,M8342941,37758.01,67447.27,0
41,CASH_OUT,22138.25,C8118722,99939.65,77801.4,C7668663,56954.17,79092.42,0
41,PAYMENT,17955.65,C6932391,86200.11,68244.46,M3308538,243661.95,261617.6,0
41,DEBIT,32177.03,C7381684,69493.04,37316.01,C1352896,98248.37,130425.4,0
41,CASH_OUT,13715.46,C7402509,94601.91,80886.45,C1109031,88790.81,102506.27,0
41,TRANSFER,38807.93,C8893693,63211.51,24403.58,C4909069,247183.63,285991.56,0
41,CASH_IN,1720.42,C3472189,65515.54,63795.12,C9234615,440248.88,441969.3,0
41,TRANSFER,29726.32,C8610879,74985.23,45258.91,C1484348,198300.41,228026.73,0
41,TRANSFER,32432.22,C1790481,33283.1,850.88,C3556551,390435.56,422867.78,0
41,TRANSFER,13664.39,C8410995,43424.13,29759.74,C5988757,34403.7,48068.09,0
41,TRANSFER,12012.28,C6338112,62511.14,50498.86,C9225346,22326.75,34339.03,0
41,TRANSFER,41506.92,C8670955,58759.24,17252.32,C5921894,24234.09,65741.01,0
41,PAYMENT,12191.78,C4327421,18202.42,6010.64,M2696860,272746.03,284937.81,0
41,TRANSFER,7453.37,C4214348,60995.09,53541.72,C5793722,273452.45,280905.82,0
41,CASH_OUT,39806.75,C4348276,116901.57,77094.82,C5107245,370116.03,409922.78,0
41,PAYMENT,44075.38,C1615675,56231.23,12155.85,M3328554,389867.58,433942.96,0
41,DEBIT,11120.96,C4698379,64868.06,53747.1,C2351868,338368.41,349489.37,0
41,PAYMENT,32429.16,C3946751,106257.1,73827.94,M8763013,300116.33,332545.49,0
41,DEBIT,37456.82,C4205394,80297.89,42841.07,C3361510,92093.62,129550.44,0
41,PAYMENT,1166.51,C5004485,26864.43,25697.92,M3167376,358635.69,359802.2,0
41,PAYMENT,48326.51,C4698379,59740.5,11413.99,M9655523,120722.09,169048.6,0
41,CASH_IN,18265.54,C3728882,102060.53,83794.99,C8990081,160320.5,178586.04,0
41,TRANSFER,10842.41,C4903402,47973.85,37131.44,C3923366,382373.91,393216.32,0
41,CASH_IN,37676.21,C5668371,73856.92,36180.71,C6709938,467370.06,505046.27,0
42,DEBIT,30279.34,C1131249,64691.05,34411.71,C8416216,194742.65,225021.99,0
42,PAYMENT,30005.99,C9349470,79857.62,49851.63,M8745704,118163.69,148169.68,0
42,DEBIT,36720.73,C1981186,86768.32,50047.59,C2630611,375041.78,411762.51,0
42,DEBIT,12033.48,C3626181,22688.66,10655.18,C3657144,371092.61,383126.09,0
42,DEBIT,46184.09,C4816586,68059.96,21875.87,C6404139,12629.7,58813.79,0
42,CASH_OUT,24726.0,C2239197,44285.72,19559.72,C4214348,423033.67,447759.67,0
42,CASH_IN,23896.59,C2156902,40483.92,16587.33,C9279821,69894.93,93791.52,0
42,CASH_OUT,33364.17,C2321324,63076.11,29711.94,C9179730,195491.15,228855.32,0
42,DEBIT,8803.68,C6338112,81555.8,72752.12,C6406444,424.24,9227.92,0
42,PAYMENT,3590.2,C8805654,81503.73,77913.53,M5012581,342098.9,345689.1,0
42,TRANSFER,31314.21,C8761611,49871.09,18556.88,C4840714,255679.35,286993.56,0
42,PAYMENT,30052.26,C2906718,50773.15,20720.89,M8868776,461540.91,491593.17,0
42,CASH_OUT,23965.1,C9191131,55284.47,31319.37,C6276722,269323.92,293289.02,0
42,CASH_IN,19381.08,C7084862,112078.35,92697.27,C9084065,108225.31,127606.39,0
42,CASH_IN,27941.05,C5147994,30771.73,2830.68,C2719583,270641.85,298582.9,0
42,DEBIT,34148.74,C9468772,107042.39,72893.65,C1229419,345047.63,379196.37,0
42,PAYMENT,38277.74,C6183902,112959.74,74682.0,M5294434,72483.43,110761.17,0
42,CASH_IN,5689.6,C1415846,99193.82,93504.22,C5311242,191650.89,197340.49,0
42,CASH_IN,11160.48,C6438436,101944.76,90784.28,C8187926,24939.79,36100.27,0
42,TRANSFER,28954.68,C4694634,74120.94,45166.26,C2355439,64141.24,93095.92,0
42,TRANSFER,14045.48,C7774229,33303.43,19257.95,C4442778,43752.56,57798.04,0
42,PAYMENT,22323.04,C8043620,87523.4,65200.36,M7893063,423991.16,446314.2,0
42,DEBIT,16739.94,C8225725,78022.14,61282.2,C1432519,395029.33,411769.27,0
42,CASH_IN,32811.88,C6183902,122250.88,89439.0,C5951131,290817.65,323629.53,0
42,DEBIT,31217.86,C8612220,47340.85,16122.99,C6767292,434124.4,465342.26,0
42,PAYMENT,24521.72,C7358113,79150.25,54628.53,M8344365,204609.49,229131.21,0
42,CASH_OUT,49392.36,C8558197,123169.3,73776.94,C1848566,276445.97,325838.33,0
42,PAYMENT,49745.1,C8536477,57442.05,7696.95,M7406756,105629.66,155374.76,0
42,CASH_OUT,20325.05,C7975534,119640.39,99315.34,C8835373,100058.13,120383.18,0
42,PAYMENT,8416.47,C5195951,91696.77,83280.3,M4800761,224315.67,232732.14,0
42,TRANSFER,37244.87,C9518424,79100.11,41855.24,C2264748,152544.15,189789.02,0
42,DEBIT,10903.75,C8245685,18006.81,7103.06,C5693260,286979.37,297883.12,0
42,TRANSFER,26282.53,C1514340,31637.73,5355.2,C7208460,265200.64,291483.17,0
42,TRANSFER,34887.99,C9164991,99188.18,64300.19,C9576076,6484.03,41372.02,0
42,PAYMENT,21306.65,C8910069,40159.16,18852.51,M7070468,341633.9,362940.55,0
42,TRANSFER,5754.81,C3950888,47913.98,42159.17,C6266630,60267.17,66021.98,0
42,TRANSFER,3853.32,C7010308,30629.41,26776.09,C1237370,18315.48,22168.8,0
42,PAYMENT,15530.51,C3653446,63152.67,47622.16,M7450545,81671.1,97201.61,0
42,CASH_OUT,37489.26,C2349590,115141.75,77652.49,C4558545,251761.07,289250.33,0
42,CASH_OUT,34745.28,C2299954,110595.72,75850.44,C8612081,61831.18,96576.46,0
42,DEBIT,42532.06,C9294272,57082.05,14549.99,C5394880,161078.32,203610.38,0
42,CASH_OUT,5301.01,C3556551,88663.7,83362.69,C9153566,350281.94,355582.95,0
42,TRANSFER,16140.34,C6159230,99347.48,83207.14,C7783308,433823.15,449963.49,0
42,TRANSFER,45231.14,C4965789,115897.98,70666.84,C1463060,202908.03,248139.17,1
42,CASH_IN,19764.3,C7166651,55565.05,35800.75,C5364698,48833.94,68598.24,0
42,TRANSFER,36169.16,C2595275,68003.06,31833.9,C8312114,46908.01,83077.17,0
42,DEBIT,10889.23,C5218028,11756.93,867.7,C6551268,385906.23,396795.46,0
42,DEBIT,29894.81,C6512314,107411.82,77517.01,C1861958,310881.19,340776.0,0
42,CASH_IN,21438.16,C9667566,109631.09,88192.93,C4771676,289647.42,311085.58,0
42,DEBIT,6789.21,C3747534,63029.55,56240.34,C3741438,374629.16,381418.37,0
42,CASH_IN,43313.52,C9147706,91659.04,48345.52,C8118722,388199.91,431513.43,0
42,TRANSFER,16437.82,C6944126,56483.83,40046.01,C6790218,32185.96,48623.78,0
42,TRANSFER,10797.47,C4860745,104228.02,93430.55,C4305700,226410.63,237208.1,0
42,DEBIT,34623.6,C1954280,100309.83,65686.23,C3946751,353306.21,387929.81,0
42,PAYMENT,35320.3,C9546409,48580.71,13260.41,M6531293,85825.43,121145.73,0
42,TRANSFER,36751.41,C1520596,105585.95,68834.54,C7897151,262605.28,299356.69,0
42,TRANSFER,40539.81,C4337174,107910.75,67370.94,C3290229,122816.78,163356.59,0
42,DEBIT,15640.44,C2714803,104796.45,89156.01,C7897151,49939.02,65579.46,0
42,CASH_OUT,14516.56,C4009172,90594.48,76077.92,C2453962,276373.45,290890.01,0
42,CASH_OUT,7773.51,C9961380,77086.24,69312.73,C3500715,122325.36,130098.87,0
42,CASH_OUT,376.07,C7818732,41511.34,41135.27,C2147909,350775.87,351151.94,0
42,PAYMENT,5909.59,C8628891,71646.59,65737.0,M8391997,489937.36,495846.95,0
42,DEBIT,49484.77,C4335942,77985.48,28500.71,C5584716,154464.65,203949.42,0
42,CASH_OUT,9628.35,C2020480,99353.84,89725.49,C1326765,233729.05,243357.4,0
42,CASH_OUT,15559.19,C8688755,99436.26,83877.07,C1481506,495059.14,510618.33,0
42,CASH_IN,2799.57,C2164686,88807.36,86007.79,C9312590,333698.62,336498.19,0
42,PAYMENT,1367.8,C4218542,39700.89,38333.09,M6592886,308251.45,309619.25,0
42,TRANSFER,37469.95,C4818418,100887.28,63417.33,C4842788,87249.76,124719.71,0
42,DEBIT,19117.73,C6837817,77426.33,58308.6,C3589751,468270.72,487388.45,0
42,DEBIT,30001.42,C1415846,64698.83,34697.41,C4762204,115856.4,145857.82,0
42,DEBIT,4672.59,C9191131,88149.02,83476.43,C6944126,312556.25,317228.84,0
42,CASH_IN,39123.95,C9722815,122701.41,83577.46,C7022674,396524.77,435648.72,0
42,CASH_OUT,6349.56,C9479356,6569.62,220.06,C8799287,212319.93,218669.49,0
42,TRANSFER,25624.24,C9580255,66635.39,41011.15,C1520596,100785.88,126410.12,0
42,CASH_OUT,33730.55,C1522621,128957.75,95227.2,C8550917,128677.13,162407.68,0
42,DEBIT,18552.64,C1249314,62170.64,43618.0,C8885465,306147.02,324699.66,0
42,PAYMENT,25391.44,C2925626,42964.23,17572.79,M7105194,124544.68,149936.12,0
42,CASH_IN,8837.99,C1156287,41814.93,32976.94,C7979148,10411.78,19249.77,0
42,CASH_OUT,10218.08,C4226067,96414.96,86196.88,C6889195,81544.61,91762.69,0
42,CASH_IN,31683.74,C3427461,92561.6,60877.86,C5200476,439568.97,471252.71,0
42,DEBIT,42177.96,C4335942,99109.78,56931.82,C7542890,403334.3,445512.26,0
42,CASH_IN,43682.49,C7425184,76358.41,32675.92,C3030966,161357.97,205040.46,0
42,PAYMENT,41976.95,C4860745,74790.68,32813.73,M4985095,129307.13,171284.08,0
42,PAYMENT,40130.36,C3427461,40583.38,453.02,M3532644,381011.06,421141.42,0
42,CASH_IN,17017.75,C5449324,67883.62,50865.87,C4607488,227664.64,244682.39,0
42,CASH_OUT,49297.9,C7844947,100932.38,51634.48,C8893693,216819.14,266117.04,0
42,CASH_IN,30568.41,C2408404,32208.52,1640.11,C1157662,350398.11,380966.52,0
42,DEBIT,35017.0,C2166941,93441.21,58424.21,C2255409,42501.77,77518.77,0
42,CASH_OUT,31065.06,C1120642,33696.75,2631.69,C1352896,379358.77,410423.83,0
42,CASH_IN,13042.89,C8225725,46715.12,33672.23,C5191056,240217.23,253260.12,0
42,CASH_OUT,20947.38,C2686548,86209.3,65261.92,C2867825,38286.79,59234.17,0
42,CASH_IN,21124.65,C7350753,59560.59,38435.94,C2016911,331093.19,352217.84,0
42,CASH_OUT,28153.13,C7705490,56561.79,28408.66,C8212326,103743.59,131896.72,0
42,CASH_OUT,30538.71,C6680114,82251.0,51712.29,C4026879,9323.27,39861.98,0
42,CASH_OUT,16217.01,C6770619,94370.99,78153.98,C8875173,204264.25,220481.26,0
42,CASH_IN,39551.48,C3670226,73867.05,34315.57,C2932227,22780.57,62332.05,0
42,CASH_OUT,45063.04,C8245685,52273.14,7210.1,C6680114,415719.39,460782.43,0
42,TRANSFER,44976.44,C6442103,75042.71,30066.27,C7774229,16646.26,61622.7,1
42,PAYMENT,49017.08,C4589533,81389.69,32372.61,M3508522,352862.68,401879.76,0
42,DEBIT,21397.35,C8896868,108851.79,87454.44,C1674975,150427.25,171824.6,0
43,PAYMENT,31462.96,C8030010,96145.46,64682.5,M1642620,286485.12,317948.08,0
43,DEBIT,42973.98,C9877065,62560.21,19586.23,C9312590,256074.46,299048.44,0
43,TRANSFER,957.08,C1527021,77935.13,76978.05,C4226067,425076.94,426034.02,0
43,TRANSFER,21969.35,C1102438,82077.57,60108.22,C8893693,42029.58,63998.93,0
43,CASH_IN,32429.62,C5108603,96699.66,64270.04,C8799287,251857.54,284287.16,0
43,CASH_OUT,7380.01,C5436878,42407.82,35027.81,C6797629,188023.92,195403.93,0
43,DEBIT,2448.15,C8640615,35202.94,32754.79,C8630712,73340.49,75788.64,0
43,TRANSFER,37370.42,C2221854,67774.88,30404.46,C6639317,140629.46,177999.88,0
43,CASH_IN,12915.67,C4645180,87636.51,74720.84,C9706768,359365.41,372281.08,0
43,TRANSFER,5256.53,C8973915,24874.16,19617.63,C2548511,185391.89,190648.42,0
43,DEBIT,4447.98,C1790481,92727.51,88279.53,C3442255,419099.23,423547.21,0
43,DEBIT,15079.64,C1547605,61234.72,46155.08,C5195951,214003.82,229083.46,0
43,DEBIT,44510.71,C2477398,138830.81,94320.1,C8048838,222248.09,266758.8,0
43,CASH_OUT,34834.05,C8460758,126317.06,91483.01,C7979148,302726.76,337560.81,0
43,DEBIT,13255.66,C2060605,74583.23,61327.57,C2532210,342069.17,355324.83,0
43,TRANSFER,47048.04,C3276065,60881.77,13833.73,C1205779,177070.8,224118.84,1
43,DEBIT,39362.7,C3728882,86982.52,47619.82,C3563646,232865.47,272228.17,0
43,CASH_IN,23771.24,C2694522,110983.17,87211.93,C8072684,11263.69,35034.93,0
43,DEBIT,21068.31,C1044891,51880.85,30812.54,C6672134,222576.08,243644.39,0
43,TRANSFER,14909.4,C7693979,90347.51,75438.11,C6902401,383265.37,398174.77,0
43,TRANSFER,2979.15,C9398441,67314.12,64334.97,C8755439,23255.65,26234.8,0
43,CASH_OUT,36926.36,C5089126,76769.16,39842.8,C6407658,362986.26,399912.62,0
43,TRANSFER,12115.99,C7076506,46456.52,34340.53,C6483562,262666.87,274782.86,0
43,CASH_OUT,32738.16,C4918527,57338.34,24600.18,C3783722,476915.55,509653.71,0
43,TRANSFER,43247.31,C5456272,86231.04,42983.73,C9526867,15945.84,59193.15,0
43,PAYMENT,43086.43,C7730428,89727.93,46641.5,M2038068,427733.6,470820.03,0
43,CASH_IN,36845.76,C2161193,110406.99,73561.23,C2785277,407466.38,444312.14,0
43,CASH_IN,49480.1,C8132648,57259.76,7779.66,C5006492,300003.52,349483.62,0
43,CASH_IN,25098.19,C3037191,124460.03,99361.84,C7191135,43381.82,68480.01,0
43,PAYMENT,34145.54,C5545223,55649.18,21503.64,M4767135,480830.81,514976.35,0
43,CASH_OUT,20095.63,C7264956,93112.25,73016.62,C5936453,235191.92,255287.55,0
43,DEBIT,46166.61,C7084862,97278.78,51112.17,C8922533,334464.79,380631.4,0
43,CASH_OUT,36030.15,C8610913,76019.68,39989.53,C9526867,325449.25,361479.4,0
43,DEBIT,27382.53,C6752576,101419.94,74037.41,C2622631,356007.4,383389.93,0
43,CASH_OUT,20211.76,C4840714,72887.17,52675.41,C6770619,309412.08,329623.84,0
43,CASH_OUT,35919.27,C9130188,36280.16,360.89,C5652512,90240.33,126159.6,0
43,TRANSFER,24824.02,C7217147,56378.59,31554.57,C5437923,419087.95,443911.97,0
43,TRANSFER,31160.86,C7425184,122623.44,91462.58,C6866294,33542.67,64703.53,0
43,PAYMENT,17734.12,C8640615,70927.53,53193.41,M9393009,188048.22,205782.34,0
43,CASH_OUT,24232.83,C3851852,45554.23,21321.4,C7975534,295390.39,319623.22,0
43,PAYMENT,12673.99,C9264869,29439.95,16765.96,M3144023,227603.59,240277.58,0
43,CASH_OUT,41382.41,C3341057,74113.85,32731.44,C9580255,131227.81,172610.22,1
43,TRANSFER,45817.03,C8795419,93902.11,48085.08,C3592464,112830.16,158647.19,0
43,PAYMENT,26868.16,C9537455,57877.54,31009.38,M4925917,433532.04,460400.2,0
43,DEBIT,23958.51,C2651177,32975.77,9017.26,C4526280,101777.88,125736.39,0
43,CASH_OUT,3826.98,C9580255,17962.4,14135.42,C8038374,257058.36,260885.34,0
43,TRANSFER,13384.11,C9125900,66835.28,53451.17,C5545223,39267.4,52651.51,0
43,TRANSFER,47543.8,C7010308,84011.79,36467.99,C6060517,83893.77,131437.57,1
43,CASH_IN,30119.85,C2429098,111004.44,80884.59,C5418934,261257.24,291377.09,0
43,PAYMENT,45834.52,C7689582,78863.73,33029.21,M2696860,403825.53,449660.05,0
43,PAYMENT,18845.72,C7982241,40358.94,21513.22,M3456926,102767.01,121612.73,0
43,PAYMENT,29383.96,C2561176,105604.42,76220.46,M1318832,285969.84,315353.8,0
43,CASH_IN,44577.51,C3396987,143852.76,99275.25,C5924115,480258.67,524836.18,0
43,PAYMENT,40958.02,C7906258,66869.59,25911.57,M2264218,351788.71,392746.73,0
43,TRANSFER,15594.72,C2262382,84508.46,68913.74,C5191056,438150.78,453745.5,0
43,CASH_IN,23170.88,C7838382,107212.53,84041.65,C9877065,367752.76,390923.64,0
43,PAYMENT,8677.71,C8628891,24151.47,15473.76,M5227787,452301.35,460979.06,0
43,CASH_OUT,4542.99,C5672073,76915.9,72372.91,C6407373,44060.54,48603.53,0
43,TRANSFER,4201.53,C8883823,23779.25,19577.72,C4771676,26986.92,31188.45,0
43,PAYMENT,16043.18,C6279418,21931.79,5888.61,M3972018,153655.92,169699.1,0
43,PAYMENT,22494.51,C8990081,89666.37,67171.86,M9393009,49904.14,72398.65,0
43,PAYMENT,30835.78,C7970771,92226.92,61391.14,M6733317,151539.59,182375.37,0
43,CASH_OUT,15995.14,C5587308,39733.23,23738.09,C7878299,400110.04,416105.18,0
43,CASH_OUT,49397.79,C5334434,127706.34,78308.55,C9910817,370991.24,420389.03,1
43,CASH_IN,4923.04,C9537455,39047.36,34124.32,C8890439,27538.2,32461.24,0
43,CASH_OUT,34224.95,C5191056,76160.05,41935.1,C1768805,52320.77,86545.72,0
43,DEBIT,49110.3,C2530793,50837.24,1726.94,C8106470,447585.77,496696.07,0
43,CASH_IN,31826.05,C3138181,45225.81,13399.76,C9191131,370026.71,401852.76,0
43,DEBIT,26782.01,C3493017,119287.53,92505.52,C7224540,75972.48,102754.49,0
43,PAYMENT,31644.66,C1624315,124431.73,92787.07,M4024309,201054.22,232698.88,0
43,DEBIT,41784.55,C4569164,137244.9,95460.35,C6837817,15238.5,57023.05,0
43,TRANSFER,31575.05,C8789116,111538.15,79963.1,C4794319,354208.21,385783.26,0
43,PAYMENT,566.01,C4569164,14481.24,13915.23,M1630944,399826.48,400392.49,0
43,CASH_OUT,24618.91,C6304573,87348.64,62729.73,C8215376,24578.16,49197.07,0
43,TRANSFER,7903.45,C3871230,103919.76,96016.31,C9279821,330504.08,338407.53,0
43,CASH_OUT,27947.25,C4922880,53356.11,25408.86,C4426900,95687.3,123634.55,0
43,DEBIT,46964.39,C2795765,55801.62,8837.23,C2664863,167338.56,214302.95,0
43,PAYMENT,16565.82,C7017548,87215.52,70649.7,M8416270,73709.93,90275.75,0
43,CASH_IN,19977.69,C9249789,48781.3,28803.61,C8187926,14339.96,34317.65,0
43,TRANSFER,13114.75,C6790218,97834.59,84719.84,C5743227,443204.44,456319.19,0
43,CASH_OUT,22563.25,C3037191,26729.05,4165.8,C2242892,289785.91,312349.16,0
43,CASH_OUT,43532.53,C7520395,94038.48,50505.95,C6719285,217825.79,261358.32,0
43,CASH_OUT,10219.84,C7897151,43142.73,32922.89,C5234550,420498.82,430718.66,0
43,DEBIT,40264.9,C2788238,96151.3,55886.4,C8628891,265421.56,305686.46,0
43,CASH_IN,22145.45,C8885465,64702.25,42556.8,C8427625,491268.06,513413.51,0
43,CASH_IN,31175.78,C2351868,51776.14,20600.36,C8099076,329500.95,360676.73,0
43,PAYMENT,20840.36,C5374922,105174.95,84334.59,M8309439,11515.05,32355.41,0
43,PAYMENT,49614.59,C2173965,87833.65,38219.06,M5000351,461052.46,510667.05,0
43,DEBIT,41537.09,C2921542,131792.17,90255.08,C7014016,39820.75,81357.84,0
43,CASH_IN,30773.78,C1775337,32441.41,1667.63,C8438733,164635.49,195409.27,0
43,CASH_OUT,42843.33,C6512314,115828.6,72985.27,C4106298,280059.74,322903.07,0
43,CASH_IN,14499.52,C9852897,40461.07,25961.55,C2344047,404439.54,418939.06,0
43,PAYMENT,47852.09,C5013879,91902.07,44049.98,M2585546,280397.13,328249.22,0
43,CASH_IN,17926.77,C6944126,65349.98,47423.21,C5089126,319802.36,337729.13,0
43,CASH_IN,16575.74,C8132769,82326.54,65750.8,C2375453,196921.6,213497.34,0
43,PAYMENT,40393.34,C3141239,116307.26,75913.92,M6625238,202006.05,242399.39,0
43,CASH_IN,37413.25,C6702160,75413.03,37999.78,C1914794,330414.77,367828.02,0
43,CASH_IN,44547.04,C3086308,110902.01,66354.97,C2829622,436318.8,480865.84,0
43,TRANSFER,26281.6,C7817881,116388.61,90107.01,C4716988,380068.28,406349.88,0
43,PAYMENT,26351.85,C5394880,63703.51,37351.66,M8763013,20867.21,47219.06,0
44,CASH_IN,25716.82,C1621086,98466.13,72749.31,C8583392,340754.18,366471.0,0
44,DEBIT,24253.07,C8663605,74491.25,50238.18,C4713925,305405.92,329658.99,0
44,DEBIT,13934.31,C8575834,61897.31,47963.0,C5093379,134400.41,148334.72,0
44,CASH_OUT,28730.86,C1485753,62203.16,33472.3,C8395785,39674.71,68405.57,0
44,CASH_OUT,31812.56,C4860684,64050.28,32237.72,C6481437,172306.46,204119.02,0
44,CASH_OUT,29989.02,C7194416,99991.04,70002.02,C8610879,244272.36,274261.38,0
44,CASH_IN,35429.79,C3815034,132126.59,96696.8,C5672073,32185.01,67614.8,0
44,CASH_OUT,48536.92,C5835492,91391.16,42854.24,C2876932,161615.27,210152.19,1
44,PAYMENT,39497.55,C2817745,65214.74,25717.19,M7171347,112009.87,151507.42,0
44,CASH_IN,20318.9,C5545223,97069.21,76750.31,C8973915,389324.86,409643.76,0
44,DEBIT,15540.92,C7550190,59600.89,44059.97,C4769851,299425.88,314966.8,0
44,TRANSFER,46768.91,C4335942,103341.36,56572.45,C2065818,103272.45,150041.36,0
44,TRANSFER,3060.67,C3762152,81489.01,78428.34,C4415140,418561.81,421622.48,0
44,PAYMENT,37932.46,C4816534,85472.46,47540.0,M3408819,319650.7,357583.16,0
44,TRANSFER,46099.02,C2795765,98531.57,52432.55,C2375453,379662.27,425761.29,0
